"","country","track.name","chart_number","track.popularity","artist.name","track.album.name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type"
"1089","Luxembourg","Welcome Home, Son",12,72,"Radical Face","Ghost",0.587,0.497,6,-10.757,1,0.0307,0.723,0.782,0.142,0.401,144.972,"audio_features"
"1090","Luxembourg","34+35",11,94,"Ariana Grande","Positions",0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,"audio_features"
"1091","Luxembourg","Papi Chulo",10,85,"Octavian","Papi Chulo",0.866,0.563,11,-6.964,0,0.108,0.185,0,0.0889,0.307,127.954,"audio_features"
"1092","Luxembourg","Suga Suga",9,74,"Baby Bash","Tha Smokin' Nephew",0.662,0.748,5,-3.041,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331,"audio_features"
"1093","Luxembourg","Dancing in My Room",8,83,"347aidan","Dancing in My Room",0.98,0.413,8,-11.052,0,0.101,0.671,7.95e-05,0.17,0.764,119.993,"audio_features"
"1094","Luxembourg","In My Bed",7,77,"Rotimi","The Beauty of Becoming",0.637,0.501,0,-6.148,0,0.187,0.229,5.91e-05,0.099,0.431,103.993,"audio_features"
"1095","Luxembourg","HOLIDAY",6,90,"Lil Nas X","HOLIDAY",0.81,0.511,5,-6.924,0,0.164,0.12,0,0.0832,0.837,151.947,"audio_features"
"1096","Luxembourg","Sofia",5,89,"Clairo","Immunity",0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,"audio_features"
"1097","Luxembourg","E-GIRLS ARE RUINING MY LIFE!",4,86,"CORPSE","E-GIRLS ARE RUINING MY LIFE!",0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,0.386,84.98,"audio_features"
"1098","Luxembourg","Lemonade (feat. Gunna, Don Toliver & NAV)",3,90,"Internet Money","B4 The Storm",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features"
"1099","Luxembourg","Jenny",2,57,"Studio Killers","Studio Killers",0.668,0.799,11,-5.701,1,0.0333,0.00305,0.0148,0.277,0.563,133.929,"audio_features"
"1100","Luxembourg","Moonwalking in Calabasas (feat. Blueface) - Remix",1,83,"DDG","Moonwalking in Calabasas (feat. Blueface) [Remix]",0.928,0.341,11,-10.196,0,0.103,0.0614,0,0.162,0.745,129.966,"audio_features"
"1101","Topsify","Wildflowers",50,54,"Grouplove","Wildflowers",0.546,0.443,5,-9.467,1,0.0305,0.652,1.73e-05,0.166,0.556,86.91,"audio_features"
"1102","Topsify","Izgubljeni Trag",49,13,"Zoran Čalić","Izgubljeni Trag",0.448,0.535,7,-9.232,1,0.0299,0.000558,0.00701,0.166,0.382,97.346,"audio_features"
"1103","Topsify","All You're Dreaming Of",48,65,"Liam Gallagher","All You're Dreaming Of",0.271,0.503,0,-4.142,1,0.0314,0.75,0.000102,0.0941,0.0742,127.96,"audio_features"
"1104","Topsify","All We Got (feat. KIDDO)",47,82,"Robin Schulz","All We Got (feat. KIDDO)",0.504,0.76,4,-4.246,1,0.0426,0.286,0,0.151,0.64,183.933,"audio_features"
"1105","Topsify","Turn Back Time",46,68,"Diplo","Turn Back Time",0.751,0.786,10,-7.974,0,0.0333,0.181,0.000935,0.114,0.407,124,"audio_features"
"1106","Topsify","Fly Away",45,68,"Tones And I","Fly Away",0.805,0.515,4,-6.201,1,0.0915,0.223,0,0.238,0.488,124.969,"audio_features"
"1107","Topsify","My Head & My Heart",44,77,"Ava Max","Heaven & Hell",0.614,0.934,9,-3.709,0,0.07,0.0697,0,0.121,0.436,116.001,"audio_features"
"1108","Topsify","Hallucinate",43,80,"Dua Lipa","Future Nostalgia",0.627,0.69,10,-5.396,0,0.139,0.033,0,0.0742,0.627,122.053,"audio_features"
"1109","Topsify","1,000,000 X Better",42,65,"Griff","1,000,000 X Better",0.746,0.775,0,-7.871,1,0.122,0.629,0.000548,0.0622,0.594,120.009,"audio_features"
"1110","Topsify","Tick Tock (feat. 24kGoldn)",41,87,"Clean Bandit","Tick Tock (feat. 24kGoldn)",0.779,0.705,0,-3.895,1,0.0344,0.369,7.91e-06,0.124,0.946,101.022,"audio_features"
"1111","Topsify","Baby, I'm Jealous (feat. Doja Cat)",40,81,"Bebe Rexha","Baby, I'm Jealous (feat. Doja Cat)",0.737,0.867,11,-2.259,0,0.0458,0.0398,0,0.32,0.506,98.05,"audio_features"
"1112","Topsify","Rest Of My Life",39,63,"JC Stewart","When The Light Hits The Room",0.72,0.752,7,-4.513,0,0.128,0.0822,0.000703,0.195,0.505,175.997,"audio_features"
"1113","Topsify","Jerusalema (feat. Nomcebo Zikode)",38,85,"Master KG","Jerusalema",0.88,0.483,1,-7.012,1,0.0505,0.0185,8.68e-06,0.0607,0.827,124.009,"audio_features"
"1114","Topsify","No Time For Tears",37,73,"Nathan Dawe","No Time For Tears",0.543,0.881,9,-3.035,0,0.188,0.0263,1.41e-05,0.107,0.397,125.009,"audio_features"
"1115","Topsify","Como Pablo",36,38,"Khan","Como Pablo",0.66,0.769,6,-7.792,0,0.0421,0.353,0,0.0998,0.513,83.026,"audio_features"
"1116","Topsify","Dance Monkey",35,89,"Tones And I","Dance Monkey (Stripped Back) / Dance Monkey",0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,"audio_features"
"1117","Topsify","Lonely",34,77,"Joel Corry","Lonely",0.697,0.921,5,-4.283,1,0.0424,0.0946,1.9e-05,0.159,0.722,123.988,"audio_features"
"1118","Topsify","Everything About You (feat. your friend polly)",33,63,"Sam Feldt","Everything About You (feat. your friend polly)",0.74,0.874,6,-2.832,1,0.0425,0.0718,0,0.0697,0.447,111.973,"audio_features"
"1119","Topsify","Tchop",32,71,"Aya Nakamura","AYA",0.845,0.69,11,-6.873,0,0.241,0.12,3.06e-05,0.148,0.257,97.97,"audio_features"
"1120","Topsify","Като хлапе (feat. Konstantin)",31,34,"Liyana","Като хлапе (feat. Konstantin)",0.611,0.705,3,-5.679,0,0.0325,0.196,0,0.0845,0.796,80.002,"audio_features"
"1121","Topsify","Back to the Streets (feat. Jhené Aiko)",30,78,"Saweetie","Back to the Streets (feat. Jhené Aiko)",0.865,0.792,4,-4.207,1,0.0677,0.168,1.46e-05,0.107,0.562,101.985,"audio_features"
"1122","Topsify","Blue Skies",29,58,"Birdy","Blue Skies",0.413,0.0822,6,-11.922,0,0.0562,0.981,2.62e-05,0.106,0.173,77.299,"audio_features"
"1123","Topsify","Fever",28,85,"Dua Lipa","Fever",0.868,0.693,6,-7.052,0,0.181,0.0597,0.00399,0.106,0.396,114.999,"audio_features"
"1124","Topsify","How Will I Know",27,44,"La Lana","How Will I Know",0.651,0.837,1,-4.955,0,0.0615,0.00357,7.14e-05,0.321,0.609,123.036,"audio_features"
"1125","Topsify","Levitating (feat. DaBaby)",26,90,"Dua Lipa","Levitating (feat. DaBaby)",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,"audio_features"
"1126","Topsify","Tyler Herro",25,88,"Jack Harlow","Tyler Herro",0.794,0.756,5,-7.16,0,0.136,0.11,0,0.247,0.775,123.066,"audio_features"
"1127","Topsify","Hey Boy",24,73,"Sia","Hey Boy",0.572,0.623,8,-4.828,1,0.176,0.0544,0,0.0865,0.594,185.812,"audio_features"
"1128","Topsify","So Messed Up (Remix)",23,32,"La Lana","So Messed Up (Remix)",0.795,0.654,3,-5.597,0,0.0841,0.288,0,0.125,0.578,99.896,"audio_features"
"1129","Topsify","WAP (feat. Megan Thee Stallion)",22,95,"Cardi B","WAP (feat. Megan Thee Stallion)",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,"audio_features"
"1130","Topsify","Problems",21,69,"Anne-Marie","Problems",0.704,0.445,6,-8.345,0,0.0559,0.615,0,0.346,0.653,139.975,"audio_features"
"1131","Topsify","Take You Dancing",20,91,"Jason Derulo","Take You Dancing",0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,"audio_features"
"1132","Topsify","I Hope (feat. Charlie Puth)",19,74,"Gabby Barrett","Goldmine",0.554,0.576,6,-6.495,1,0.0399,0.171,0,0.159,0.409,74.942,"audio_features"
"1133","Topsify","New Face",18,24,"Maraaya","New Face",0.629,0.881,11,-5.158,0,0.0735,0.0356,0.000103,0.166,0.617,97.992,"audio_features"
"1134","Topsify","What That Speed Bout!?",17,77,"Mike WiLL Made-It","What That Speed Bout!?",0.755,0.81,10,-4.061,0,0.235,0.125,0,0.382,0.297,101.93,"audio_features"
"1135","Topsify","Spicy (feat. Post Malone)",16,81,"Ty Dolla $ign","Spicy (feat. Post Malone)",0.784,0.496,7,-5.746,1,0.0435,0.14,0,0.113,0.132,100.002,"audio_features"
"1136","Topsify","Whoopty",15,90,"CJ","Whoopty",0.711,0.598,3,-7.621,0,0.182,0.19,0,0.15,0.737,140.175,"audio_features"
"1137","Topsify","Never Say Goodbye",14,46,"Audiosoulz","Never Say Goodbye",0.661,0.888,2,-3.17,0,0.0343,0.0312,0.00318,0.17,0.347,116.044,"audio_features"
"1138","Topsify","In Your Eyes (feat. Alida)",13,80,"Robin Schulz","In Your Eyes (feat. Alida)",0.57,0.672,8,-5.89,0,0.0723,0.177,0,0.0768,0.448,120.019,"audio_features"
"1139","Topsify","Real Groove",12,52,"Kylie Minogue","DISCO (Deluxe)",0.816,0.596,5,-6.122,0,0.0571,0.0535,0.000481,0.0857,0.527,116.995,"audio_features"
"1140","Topsify","Head & Heart (feat. MNEK)",11,93,"Joel Corry","Head & Heart (feat. MNEK)",0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,"audio_features"
"1141","Topsify","Top Say",10,63,"YoungBoy Never Broke Again","Until I Return",0.841,0.654,9,-6.448,0,0.37,0.0228,0,0.138,0.643,79.952,"audio_features"
"1142","Topsify","The Business",9,88,"Tiësto","The Business",0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,"audio_features"
"1143","Topsify","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",8,84,"Ofenbach","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,"audio_features"
"1144","Topsify","Let's Love",7,83,"David Guetta","Let's Love",0.662,0.868,5,-4.025,1,0.0341,0.00882,0.00244,0.584,0.353,92.998,"audio_features"
"1145","Topsify","OMG What's Happening",6,50,"Ava Max","OMG What's Happening",0.698,0.854,9,-3.84,0,0.0451,0.101,0,0.107,0.931,124.042,"audio_features"
"1146","Topsify","Me Gusta - Remix (feat. Cardi B & 24kGoldn)",5,69,"Anitta","Me Gusta [Remix (feat. Cardi B & 24kGoldn)]",0.902,0.721,6,-4.199,0,0.0768,0.457,0,0.0716,0.788,110.044,"audio_features"
"1147","Topsify","Who's Laughing Now",4,56,"Ava Max","Who's Laughing Now",0.648,0.641,7,-5.521,1,0.0389,0.00565,3.63e-06,0.109,0.505,184.021,"audio_features"
"1148","Topsify","Kings & Queens",3,63,"Ava Max","Kings & Queens",0.638,0.688,1,-4.056,0,0.0407,0.00775,0,0.126,0.434,129.856,"audio_features"
"1149","Topsify","When A Girl",2,58,"CARYS","To Anyone Like Me",0.731,0.447,7,-5.982,0,0.0501,0.567,0,0.0797,0.665,180.016,"audio_features"
"1150","Topsify","How To Be Lonely",1,67,"Rita Ora","How To Be Lonely",0.532,0.718,7,-3.182,1,0.0514,0.0324,0,0.195,0.505,81.74,"audio_features"
"1151","Malta","Do They Know It's Christmas? - 1984 Version",50,84,"Band Aid","Do They Know It's Christmas?",0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-05,0.0992,0.349,115.412,"audio_features"
"1152","Malta","All I Want for Christmas Is You",49,95,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features"
"1153","Malta","No Te Enamores",48,65,"Paloma Mami","No Te Enamores",0.806,0.735,7,-4.459,0,0.0425,0.587,0.00889,0.0812,0.353,100.101,"audio_features"
"1154","Malta","Santa Tell Me",47,93,"Ariana Grande","Santa Tell Me",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features"
"1155","Malta","It's Beginning to Look a Lot like Christmas",46,73,"Michael Bublé","Christmas",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,"audio_features"
"1156","Malta","I'll Be Home for Christmas",45,71,"Michael Bublé","Christmas",0.282,0.101,7,-14.657,1,0.0315,0.934,5.05e-05,0.159,0.141,83.13,"audio_features"
"1157","Malta","Santa Baby (with Henri René & His Orchestra)",44,71,"Eartha Kitt","Heavenly Eartha",0.7,0.139,8,-12.346,1,0.0607,0.902,0,0.185,0.49,84.485,"audio_features"
"1158","Malta","For You",43,19,"eedion","For You",0.642,0.625,8,-7.12,1,0.0659,0.0038,0.278,0.144,0.278,127.048,"audio_features"
"1159","Malta","Amanece",42,73,"Anuel AA","Amanece",0.79,0.631,8,-5.549,0,0.0425,0.437,0,0.158,0.889,94.039,"audio_features"
"1160","Malta","Have Yourself A Merry Little Christmas",41,82,"Sam Smith","Have Yourself A Merry Little Christmas",0.438,0.178,5,-9.402,1,0.0414,0.957,0,0.316,0.344,75.248,"audio_features"
"1161","Malta","My Only Wish (This Year)",40,47,"Britney Spears","Five Songs Of Christmas - Pop",0.664,0.741,0,-7.399,1,0.0277,0.216,0,0.235,0.669,147.077,"audio_features"
"1162","Malta","Last Christmas",39,85,"Wham!","LAST CHRISTMAS",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features"
"1163","Malta","Merry Christmas Everyone - Remastered",38,0,"Shakin' Stevens","Merry Christmas Everyone",0.541,0.909,9,-3.101,1,0.0358,0.128,0,0.128,0.962,203.862,"audio_features"
"1164","Malta","Rudolph The Red-Nosed Reindeer",37,78,"Dean Martin","A Winter Romance",0.478,0.201,7,-16.768,1,0.0332,0.919,0,0.0854,0.857,136.471,"audio_features"
"1165","Malta","Run Rudolph Run - Single Version",36,81,"Chuck Berry","Rock 'N' Roll Rarities",0.681,0.715,7,-10.609,0,0.0912,0.812,9.43e-06,0.0777,0.957,152.132,"audio_features"
"1166","Malta","It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)",35,83,"Perry Como","Greatest Christmas Songs",0.724,0.276,7,-12.25,1,0.0599,0.76,0,0.116,0.718,112.874,"audio_features"
"1167","Malta","thank u, next",34,8,"Ariana Grande","thank u, next",0.724,0.647,1,-5.642,1,0.0658,0.28,0,0.102,0.435,106.96,"audio_features"
"1168","Malta","Santa Baby",33,66,"Kylie Minogue","Kylie Christmas",0.675,0.384,1,-7.12,1,0.045,0.752,0,0.167,0.415,86.953,"audio_features"
"1169","Malta","Let It Snow! Let It Snow! Let It Snow!",32,89,"Dean Martin","A Winter Romance",0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,"audio_features"
"1170","Malta","Underneath the Tree",31,87,"Kelly Clarkson","Wrapped In Red",0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.689,159.876,"audio_features"
"1171","Malta","Christmas (Baby Please Come Home)",30,82,"Mariah Carey","Merry Christmas",0.561,0.782,3,-7.444,1,0.0317,0.022,0,0.109,0.704,127.148,"audio_features"
"1172","Malta","Blue Christmas",29,82,"Elvis Presley","Elvis' Christmas Album",0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518,"audio_features"
"1173","Malta","Fairytale of New York (feat. Kirsty MacColl)",28,82,"The Pogues","If I Should Fall from Grace with God (Expanded Edition)",0.271,0.551,2,-7.48,1,0.0457,0.582,4.16e-05,0.256,0.428,78.111,"audio_features"
"1174","Malta","Driving Home for Christmas",27,82,"Chris Rea","The Works",0.497,0.661,9,-9.047,1,0.0361,0.328,0.000317,0.211,0.894,180.225,"audio_features"
"1175","Malta","Happy Xmas (War Is Over) - Remastered 2010",26,32,"John Lennon","Power To The People - The Hits",0.328,0.607,2,-11.076,1,0.0315,0.318,0,0.765,0.395,146.537,"audio_features"
"1176","Malta","Christmas Lights",25,81,"Coldplay","Christmas Lights",0.312,0.418,7,-9.146,1,0.0296,0.131,0.000679,0.0836,0.237,130.795,"audio_features"
"1177","Malta","The Christmas Song (Merry Christmas To You)",24,84,"Nat King Cole","The Christmas Song (Expanded Edition)",0.319,0.21,1,-15.231,1,0.0341,0.92,8.06e-05,0.138,0.209,78.696,"audio_features"
"1178","Malta","Winter Wonderland",23,79,"Tony Bennett","Snowfall - The Tony Bennett Christmas Album",0.452,0.366,0,-14.152,0,0.0415,0.833,0,0.0789,0.629,114.993,"audio_features"
"1179","Malta","White Christmas",22,84,"Bing Crosby","Holiday Inn (Original Motion Picture Soundtrack)",0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,"audio_features"
"1180","Malta","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",21,79,"DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,"audio_features"
"1181","Malta","Sleigh Ride",20,87,"The Ronettes","A Christmas Gift For You From Phil Spector",0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,"audio_features"
"1182","Malta","Santa Claus Is Coming to Town",19,62,"Michael Bublé","Christmas",0.594,0.389,10,-7.109,1,0.0517,0.785,0,0.0313,0.396,122.331,"audio_features"
"1183","Malta","It's the Most Wonderful Time of the Year",18,90,"Andy Williams","The Andy Williams Christmas Album",0.24,0.598,7,-8.435,1,0.0369,0.766,0,0.117,0.776,201.629,"audio_features"
"1184","Malta","Calma - Remix",17,79,"Pedro Capó","Calma (Remix)",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,"audio_features"
"1185","Malta","Without Me",16,83,"Halsey","Without Me",0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,"audio_features"
"1186","Malta","Baby, It's Cold Outside (feat. Meghan Trainor)",15,82,"Brett Eldredge","Glow",0.583,0.572,1,-4.776,1,0.0366,0.738,0,0.266,0.684,113.998,"audio_features"
"1187","Malta","A Holly Jolly Christmas - Single Version",14,51,"Burl Ives","Have A Holly Jolly Christmas",0.683,0.375,0,-13.056,1,0.0303,0.579,0,0.076,0.888,140.467,"audio_features"
"1188","Malta","Christmas (Baby Please Come Home)",13,36,"Darlene Love","Five Songs Of Christmas - Romantic",0.325,0.759,8,-7.146,1,0.053,0.395,0.000362,0.0773,0.36,126.627,"audio_features"
"1189","Malta","Adan y Eva",12,73,"Paulo Londra","Adan y Eva",0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0676,0.72,171.993,"audio_features"
"1190","Malta","Wow.",11,20,"Post Malone","Wow.",0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.101,0.385,99.947,"audio_features"
"1191","Malta","Jingle Bell Rock - Daryl's Version",10,81,"Daryl Hall & John Oates","Jingle Bell Rock",0.666,0.841,2,-3.592,1,0.0312,0.613,0,0.113,0.84,128.706,"audio_features"
"1192","Malta","Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",9,79,"Bruce Springsteen","Santa Claus Is Comin' to Town (Live at C.W. Post College, Greenvale, NY - December 1975)",0.357,0.668,0,-8.444,1,0.0479,0.362,1.37e-06,0.727,0.407,139.986,"audio_features"
"1193","Malta","Holly Jolly Christmas",8,74,"Michael Bublé","Christmas",0.647,0.465,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,"audio_features"
"1194","Malta","Santa Baby",7,80,"Ariana Grande","Christmas Kisses",0.748,0.778,0,-5.752,1,0.137,0.0501,0,0.284,0.777,95.989,"audio_features"
"1195","Malta","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)",6,14,"Frank Sinatra","Christmas Songs By Sinatra",0.603,0.321,2,-11.489,1,0.0599,0.881,0,0.34,0.844,143.104,"audio_features"
"1196","Malta","Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version",5,51,"Paul McCartney","McCartney II (Special Edition)",0.774,0.511,11,-8.914,1,0.0319,0.322,0,0.0672,0.771,94.736,"audio_features"
"1197","Malta","Toda - Remix",4,1,"Alex Rose","Toda (Remix)",0.512,0.451,5,-7.222,0,0.131,0.161,0,0.0672,0.368,80.04,"audio_features"
"1198","Malta","Feliz Navidad",3,81,"José Feliciano","The Definite Best",0.485,0.857,2,-7.059,1,0.0442,0.534,0,0.347,0.963,148.749,"audio_features"
"1199","Malta","Jingle Bell Rock",2,87,"Bobby Helms","Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol)",0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,"audio_features"
"1200","Malta","Mistletoe",1,88,"Justin Bieber","Under The Mistletoe (Deluxe Edition)",0.657,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993,"audio_features"
"1201","Monaco","Thirty Rack$",50,33,"Bobby Blaque","Thirty Rack$",0.793,0.579,7,-7.275,1,0.083,0.345,0,0.0597,0.672,160.071,"audio_features"
"1202","Monaco","Tes parents (feat. Ninho)",49,63,"Leto","TRAP$TAR 2",0.833,0.688,0,-7.3,0,0.245,0.256,0,0.373,0.534,125.022,"audio_features"
"1203","Monaco","Summer Sun",48,13,"Kennedy Williams","Summer Sun",0.582,0.421,7,-13.287,1,0.121,0.749,0,0.086,0.435,140.113,"audio_features"
"1204","Monaco","I Don't Care (with Justin Bieber)",47,78,"Ed Sheeran","No.6 Collaborations Project",0.798,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956,"audio_features"
"1205","Monaco","La vie qu'on mène",46,71,"Ninho","Destin",0.8,0.756,7,-4.4,0,0.0367,0.687,2.06e-06,0.111,0.456,113.204,"audio_features"
"1206","Monaco","Goutte d'eau",45,65,"Ninho","Destin",0.683,0.693,5,-6.441,0,0.127,0.647,0,0.121,0.322,137.826,"audio_features"
"1207","Monaco","JCVD",44,65,"Jul","Rien 100 Rien",0.847,0.83,7,-5.873,0,0.034,0.479,2.54e-06,0.068,0.895,130.05,"audio_features"
"1208","Monaco","Shut It Down",43,31,"Yeti Tactics","Shut It Down",0.799,0.674,7,-8.327,1,0.158,0.292,0.00436,0.108,0.814,75.887,"audio_features"
"1209","Monaco","Piece Of Your Heart",42,82,"MEDUZA","Piece Of Your Heart",0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,"audio_features"
"1210","Monaco","Angry Ex",41,25,"SINNAH","Angry Ex",0.858,0.53,4,-7.895,1,0.061,0.142,0,0.323,0.518,103.036,"audio_features"
"1211","Monaco","London",40,24,"Whitepink","London",0.665,0.541,10,-9.284,0,0.212,0.0257,0.00107,0.0877,0.492,172.07,"audio_features"
"1212","Monaco","DRKR",39,37,"Lidnesty","Septembers",0.561,0.82,2,-3.649,1,0.0359,0.055,0,0.0663,0.387,131.965,"audio_features"
"1213","Monaco","RR 9.1",38,63,"Koba LaD","L' Affranchi",0.942,0.564,2,-6.293,1,0.407,0.0703,0,0.078,0.393,126.069,"audio_features"
"1214","Monaco","Blanka",37,64,"PNL","Deux frères",0.798,0.564,2,-5.98,1,0.047,0.23,1.83e-05,0.183,0.394,108.004,"audio_features"
"1215","Monaco","Passa passa (#BooskaMechant)",36,49,"Niska","Passa passa (#BooskaMechant)",0.758,0.711,1,-5.28,1,0.233,0.127,1.03e-06,0.0976,0.173,150.057,"audio_features"
"1216","Monaco","outside the window",35,31,"Lofi Radiance","outside the window",0.7,0.208,0,-11.41,1,0.0724,0.946,0.923,0.0854,0.112,90.016,"audio_features"
"1217","Monaco","Balance ton quoi",34,69,"Angèle","Brol",0.703,0.442,0,-10.383,1,0.0823,0.594,2.39e-05,0.276,0.381,115.932,"audio_features"
"1218","Monaco","Compliqué",33,53,"Dadju","Compliqué",0.536,0.752,1,-6.556,1,0.0586,0.524,0,0.196,0.939,76.217,"audio_features"
"1219","Monaco","Dans l'univers",32,66,"Nekfeu","Les étoiles vagabondes : expansion",0.64,0.419,11,-9.962,1,0.168,0.326,0.000271,0.137,0.202,131.936,"audio_features"
"1220","Monaco","Pookie",31,69,"Aya Nakamura","NAKAMURA",0.912,0.598,6,-7.718,0,0.0877,0.0718,1.12e-06,0.0892,0.533,98.006,"audio_features"
"1221","Monaco","Du lundi au lundi",30,54,"Niska","Du lundi au lundi",0.814,0.63,2,-6.779,1,0.247,0.287,2.3e-05,0.0696,0.393,130.91,"audio_features"
"1222","Monaco","Old Town Road - Remix",29,83,"Lil Nas X","7 EP",0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,"audio_features"
"1223","Monaco","Ma belle",28,65,"Moha La Squale","Ma belle",0.739,0.656,0,-5.516,1,0.0578,0.764,3.8e-06,0.0896,0.47,82.011,"audio_features"
