"","country","track.name","chart_number","track.popularity","artist.name","track.album.name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","danceability_weighted","energy_weighted","temper"
"1146","Macedonia","Me Gusta - Remix (feat. Cardi B & 24kGoldn)",5,67,"Anitta","Me Gusta [Remix (feat. Cardi B & 24kGoldn)]",0.902,0.721,6,-4.199,0,0.0768,0.457,0,0.0716,0.788,110.044,"audio_features",4.51,3.605,8.115
"1147","Macedonia","Who's Laughing Now",4,60,"Ava Max","Who's Laughing Now",0.648,0.641,7,-5.521,1,0.0389,0.00565,3.63e-06,0.109,0.505,184.021,"audio_features",2.592,2.564,5.156
"1148","Macedonia","Kings & Queens",3,67,"Ava Max","Kings & Queens",0.638,0.688,1,-4.056,0,0.0407,0.00775,0,0.126,0.434,129.856,"audio_features",1.914,2.064,3.978
"1149","Macedonia","When A Girl",2,58,"CARYS","To Anyone Like Me",0.731,0.447,7,-5.982,0,0.0501,0.567,0,0.0797,0.665,180.016,"audio_features",1.462,0.894,2.356
"1150","Macedonia","How To Be Lonely",1,67,"Rita Ora","How To Be Lonely",0.532,0.718,7,-3.182,1,0.0514,0.0324,0,0.195,0.505,81.74,"audio_features",0.532,0.718,1.25
"1151","Malta","Do They Know It's Christmas? - 1984 Version",50,77,"Band Aid","Do They Know It's Christmas?",0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-05,0.0992,0.349,115.412,"audio_features",29.95,32.1,62.05
"1152","Malta","All I Want for Christmas Is You",49,90,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features",16.464,30.723,47.187
"1153","Malta","No Te Enamores",48,65,"Paloma Mami","No Te Enamores",0.806,0.735,7,-4.459,0,0.0425,0.587,0.00889,0.0812,0.353,100.101,"audio_features",38.688,35.28,73.968
"1154","Malta","Santa Tell Me",47,87,"Ariana Grande","Santa Tell Me",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features",24.675,29.187,53.862
"1155","Malta","It's Beginning to Look a Lot like Christmas",46,69,"Michael Bublé","Christmas",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,"audio_features",15.594,9.844,25.438
"1156","Malta","I'll Be Home for Christmas",45,67,"Michael Bublé","Christmas",0.282,0.101,7,-14.657,1,0.0315,0.934,5.05e-05,0.159,0.141,83.13,"audio_features",12.69,4.545,17.235
"1157","Malta","Santa Baby (with Henri René & His Orchestra)",44,65,"Eartha Kitt","Heavenly Eartha",0.7,0.139,8,-12.346,1,0.0607,0.902,0,0.185,0.49,84.485,"audio_features",30.8,6.116,36.916
"1158","Malta","For You",43,19,"eedion","For You",0.642,0.625,8,-7.12,1,0.0659,0.0038,0.278,0.144,0.278,127.048,"audio_features",27.606,26.875,54.481
"1159","Malta","Amanece",42,73,"Anuel AA","Amanece",0.79,0.631,8,-5.549,0,0.0425,0.437,0,0.158,0.889,94.039,"audio_features",33.18,26.502,59.682
"1160","Malta","Have Yourself A Merry Little Christmas",41,76,"Sam Smith","Have Yourself A Merry Little Christmas",0.438,0.178,5,-9.402,1,0.0414,0.957,0,0.316,0.344,75.248,"audio_features",17.958,7.298,25.256
"1161","Malta","My Only Wish (This Year)",40,42,"Britney Spears","Five Songs Of Christmas - Pop",0.664,0.741,0,-7.399,1,0.0277,0.216,0,0.235,0.669,147.077,"audio_features",26.56,29.64,56.2
"1162","Malta","Last Christmas",39,76,"Wham!","LAST CHRISTMAS",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features",28.665,18.642,47.307
"1163","Malta","Merry Christmas Everyone - Remastered",38,0,"Shakin' Stevens","Merry Christmas Everyone",0.541,0.909,9,-3.101,1,0.0358,0.128,0,0.128,0.962,203.862,"audio_features",20.558,34.542,55.1
"1164","Malta","Rudolph The Red-Nosed Reindeer",37,72,"Dean Martin","A Winter Romance",0.478,0.201,7,-16.768,1,0.0332,0.919,0,0.0854,0.857,136.471,"audio_features",17.686,7.437,25.123
"1165","Malta","Run Rudolph Run - Single Version",36,75,"Chuck Berry","Rock 'N' Roll Rarities",0.681,0.715,7,-10.609,0,0.0912,0.812,9.43e-06,0.0777,0.957,152.132,"audio_features",24.516,25.74,50.256
"1166","Malta","It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)",35,77,"Perry Como","Greatest Christmas Songs",0.724,0.276,7,-12.25,1,0.0599,0.76,0,0.116,0.718,112.874,"audio_features",25.34,9.66,35
"1167","Malta","thank u, next",34,8,"Ariana Grande","thank u, next",0.724,0.647,1,-5.642,1,0.0658,0.28,0,0.102,0.435,106.96,"audio_features",24.616,21.998,46.614
"1168","Malta","Santa Baby",33,58,"Kylie Minogue","Kylie Christmas",0.675,0.384,1,-7.12,1,0.045,0.752,0,0.167,0.415,86.953,"audio_features",22.275,12.672,34.947
"1169","Malta","Let It Snow! Let It Snow! Let It Snow!",32,83,"Dean Martin","A Winter Romance",0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,"audio_features",14.432,7.68,22.112
"1170","Malta","Underneath the Tree",31,81,"Kelly Clarkson","Wrapped In Red",0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.689,159.876,"audio_features",15.779,25.172,40.951
"1171","Malta","Christmas (Baby Please Come Home)",30,78,"Mariah Carey","Merry Christmas",0.561,0.782,3,-7.444,1,0.0317,0.022,0,0.109,0.704,127.148,"audio_features",16.83,23.46,40.29
"1172","Malta","Blue Christmas",29,76,"Elvis Presley","Elvis' Christmas Album",0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518,"audio_features",13.485,7.83,21.315
"1173","Malta","Fairytale of New York (feat. Kirsty MacColl)",28,75,"The Pogues","If I Should Fall from Grace with God (Expanded Edition)",0.271,0.551,2,-7.48,1,0.0457,0.582,4.16e-05,0.256,0.428,78.111,"audio_features",7.588,15.428,23.016
"1174","Malta","Driving Home for Christmas",27,76,"Chris Rea","The Works",0.497,0.661,9,-9.047,1,0.0361,0.328,0.000317,0.211,0.894,180.225,"audio_features",13.419,17.847,31.266
"1175","Malta","Happy Xmas (War Is Over) - Remastered 2010",26,29,"John Lennon","Power To The People - The Hits",0.328,0.607,2,-11.076,1,0.0315,0.318,0,0.765,0.395,146.537,"audio_features",8.528,15.782,24.31
"1176","Malta","Christmas Lights",25,74,"Coldplay","Christmas Lights",0.312,0.418,7,-9.146,1,0.0296,0.131,0.000679,0.0836,0.237,130.795,"audio_features",7.8,10.45,18.25
"1177","Malta","The Christmas Song (Merry Christmas To You)",24,78,"Nat King Cole","The Christmas Song (Expanded Edition)",0.319,0.21,1,-15.231,1,0.0341,0.92,8.06e-05,0.138,0.209,78.696,"audio_features",7.656,5.04,12.696
"1178","Malta","Winter Wonderland",23,73,"Tony Bennett","Snowfall - The Tony Bennett Christmas Album",0.452,0.366,0,-14.152,0,0.0415,0.833,0,0.0789,0.629,114.993,"audio_features",10.396,8.418,18.814
"1179","Malta","White Christmas",22,78,"Bing Crosby","Holiday Inn (Original Motion Picture Soundtrack)",0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,"audio_features",6.974,3.476,10.45
"1180","Malta","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",21,79,"DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,"audio_features",17.682,16.821,34.503
"1181","Malta","Sleigh Ride",20,81,"The Ronettes","A Christmas Gift For You From Phil Spector",0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,"audio_features",10.58,15.44,26.02
"1182","Malta","Santa Claus Is Coming to Town",19,58,"Michael Bublé","Christmas",0.594,0.389,10,-7.109,1,0.0517,0.785,0,0.0313,0.396,122.331,"audio_features",11.286,7.391,18.677
"1183","Malta","It's the Most Wonderful Time of the Year",18,84,"Andy Williams","The Andy Williams Christmas Album",0.24,0.598,7,-8.435,1,0.0369,0.766,0,0.117,0.776,201.629,"audio_features",4.32,10.764,15.084
"1184","Malta","Calma - Remix",17,79,"Pedro Capó","Calma (Remix)",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,"audio_features",14.042,13.141,27.183
"1185","Malta","Without Me",16,82,"Halsey","Without Me",0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,"audio_features",12.032,7.808,19.84
"1186","Malta","Baby, It's Cold Outside (feat. Meghan Trainor)",15,76,"Brett Eldredge","Glow",0.583,0.572,1,-4.776,1,0.0366,0.738,0,0.266,0.684,113.998,"audio_features",8.745,8.58,17.325
"1187","Malta","A Holly Jolly Christmas - Single Version",14,55,"Burl Ives","Have A Holly Jolly Christmas",0.683,0.375,0,-13.056,1,0.0303,0.579,0,0.076,0.888,140.467,"audio_features",9.562,5.25,14.812
"1188","Malta","Christmas (Baby Please Come Home)",13,31,"Darlene Love","Five Songs Of Christmas - Romantic",0.325,0.759,8,-7.146,1,0.053,0.395,0.000362,0.0773,0.36,126.627,"audio_features",4.225,9.867,14.092
"1189","Malta","Adan y Eva",12,73,"Paulo Londra","Adan y Eva",0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0676,0.72,171.993,"audio_features",9.204,8.508,17.712
"1190","Malta","Wow.",11,22,"Post Malone","Wow.",0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.101,0.385,99.947,"audio_features",9.163,5.929,15.092
"1191","Malta","Jingle Bell Rock - Daryl's Version",10,75,"Daryl Hall & John Oates","Jingle Bell Rock",0.666,0.841,2,-3.592,1,0.0312,0.613,0,0.113,0.84,128.706,"audio_features",6.66,8.41,15.07
"1192","Malta","Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",9,72,"Bruce Springsteen","Santa Claus Is Comin' to Town (Live at C.W. Post College, Greenvale, NY - December 1975)",0.357,0.668,0,-8.444,1,0.0479,0.362,1.37e-06,0.727,0.407,139.986,"audio_features",3.213,6.012,9.225
"1193","Malta","Holly Jolly Christmas",8,70,"Michael Bublé","Christmas",0.647,0.465,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,"audio_features",5.176,3.72,8.896
"1194","Malta","Santa Baby",7,75,"Ariana Grande","Christmas Kisses",0.748,0.778,0,-5.752,1,0.137,0.0501,0,0.284,0.777,95.989,"audio_features",5.236,5.446,10.682
"1195","Malta","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)",6,16,"Frank Sinatra","Christmas Songs By Sinatra",0.603,0.321,2,-11.489,1,0.0599,0.881,0,0.34,0.844,143.104,"audio_features",3.618,1.926,5.544
"1196","Malta","Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version",5,44,"Paul McCartney","McCartney II (Special Edition)",0.774,0.511,11,-8.914,1,0.0319,0.322,0,0.0672,0.771,94.736,"audio_features",3.87,2.555,6.425
"1197","Malta","Toda - Remix",4,2,"Alex Rose","Toda (Remix)",0.512,0.451,5,-7.222,0,0.131,0.161,0,0.0672,0.368,80.04,"audio_features",2.048,1.804,3.852
"1198","Malta","Feliz Navidad",3,75,"José Feliciano","The Definite Best",0.485,0.857,2,-7.059,1,0.0442,0.534,0,0.347,0.963,148.749,"audio_features",1.455,2.571,4.026
"1199","Malta","Jingle Bell Rock",2,59,"Bobby Helms","Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol)",0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,"audio_features",1.508,0.848,2.356
"1200","Malta","Mistletoe",1,82,"Justin Bieber","Under The Mistletoe (Deluxe Edition)",0.657,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993,"audio_features",0.657,0.56,1.217
"1201","Monaco","Thirty Rack$",50,33,"Bobby Blaque","Thirty Rack$",0.793,0.579,7,-7.275,1,0.083,0.345,0,0.0597,0.672,160.071,"audio_features",39.65,28.95,68.6
"1202","Monaco","Tes parents (feat. Ninho)",49,63,"Leto","TRAP$TAR 2",0.833,0.688,0,-7.3,0,0.245,0.256,0,0.373,0.534,125.022,"audio_features",40.817,33.712,74.529
"1203","Monaco","Summer Sun",48,12,"Kennedy Williams","Summer Sun",0.582,0.421,7,-13.287,1,0.121,0.749,0,0.086,0.435,140.113,"audio_features",27.936,20.208,48.144
"1204","Monaco","I Don't Care (with Justin Bieber)",47,78,"Ed Sheeran","No.6 Collaborations Project",0.798,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956,"audio_features",37.506,31.772,69.278
"1205","Monaco","La vie qu'on mène",46,70,"Ninho","Destin",0.8,0.756,7,-4.4,0,0.0367,0.687,2.06e-06,0.111,0.456,113.204,"audio_features",36.8,34.776,71.576
"1206","Monaco","Goutte d'eau",45,65,"Ninho","Destin",0.683,0.693,5,-6.441,0,0.127,0.647,0,0.121,0.322,137.826,"audio_features",30.735,31.185,61.92
"1207","Monaco","JCVD",44,65,"Jul","Rien 100 Rien",0.847,0.83,7,-5.873,0,0.034,0.479,2.54e-06,0.068,0.895,130.05,"audio_features",37.268,36.52,73.788
"1208","Monaco","Shut It Down",43,31,"Yeti Tactics","Shut It Down",0.799,0.674,7,-8.327,1,0.158,0.292,0.00436,0.108,0.814,75.887,"audio_features",34.357,28.982,63.339
"1209","Monaco","Piece Of Your Heart",42,82,"MEDUZA","Piece Of Your Heart",0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,"audio_features",28.434,31.248,59.682
"1210","Monaco","Angry Ex",41,25,"SINNAH","Angry Ex",0.858,0.53,4,-7.895,1,0.061,0.142,0,0.323,0.518,103.036,"audio_features",35.178,21.73,56.908
"1211","Monaco","London",40,24,"Whitepink","London",0.665,0.541,10,-9.284,0,0.212,0.0257,0.00107,0.0877,0.492,172.07,"audio_features",26.6,21.64,48.24
"1212","Monaco","DRKR",39,37,"Lidnesty","Septembers",0.561,0.82,2,-3.649,1,0.0359,0.055,0,0.0663,0.387,131.965,"audio_features",21.879,31.98,53.859
"1213","Monaco","RR 9.1",38,62,"Koba LaD","L' Affranchi",0.942,0.564,2,-6.293,1,0.407,0.0703,0,0.078,0.393,126.069,"audio_features",35.796,21.432,57.228
"1214","Monaco","Blanka",37,63,"PNL","Deux frères",0.798,0.564,2,-5.98,1,0.047,0.23,1.83e-05,0.183,0.394,108.004,"audio_features",29.526,20.868,50.394
"1215","Monaco","Passa passa (#BooskaMechant)",36,48,"Niska","Passa passa (#BooskaMechant)",0.758,0.711,1,-5.28,1,0.233,0.127,1.03e-06,0.0976,0.173,150.057,"audio_features",27.288,25.596,52.884
"1216","Monaco","outside the window",35,31,"Lofi Radiance","outside the window",0.7,0.208,0,-11.41,1,0.0724,0.946,0.923,0.0854,0.112,90.016,"audio_features",24.5,7.28,31.78
"1217","Monaco","Balance ton quoi",34,68,"Angèle","Brol",0.703,0.442,0,-10.383,1,0.0823,0.594,2.39e-05,0.276,0.381,115.932,"audio_features",23.902,15.028,38.93
"1218","Monaco","Compliqué",33,53,"Dadju","Compliqué",0.536,0.752,1,-6.556,1,0.0586,0.524,0,0.196,0.939,76.217,"audio_features",17.688,24.816,42.504
"1219","Monaco","Dans l'univers",32,65,"Nekfeu","Les étoiles vagabondes : expansion",0.64,0.419,11,-9.962,1,0.168,0.326,0.000271,0.137,0.202,131.936,"audio_features",20.48,13.408,33.888
"1220","Monaco","Pookie",31,69,"Aya Nakamura","NAKAMURA",0.912,0.598,6,-7.718,0,0.0877,0.0718,1.12e-06,0.0892,0.533,98.006,"audio_features",28.272,18.538,46.81
"1221","Monaco","Du lundi au lundi",30,54,"Niska","Du lundi au lundi",0.814,0.63,2,-6.779,1,0.247,0.287,2.3e-05,0.0696,0.393,130.91,"audio_features",24.42,18.9,43.32
"1222","Monaco","Old Town Road - Remix",29,82,"Lil Nas X","7 EP",0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,"audio_features",25.462,17.951,43.413
"1223","Monaco","Ma belle",28,64,"Moha La Squale","Ma belle",0.739,0.656,0,-5.516,1,0.0578,0.764,3.8e-06,0.0896,0.47,82.011,"audio_features",20.692,18.368,39.06
"1224","Monaco","Front Page",27,17,"Renz Young","Maybe We Should Figure This Out",0.669,0.688,10,-6.256,0,0.286,0.27,0,0.0972,0.434,99.028,"audio_features",18.063,18.576,36.639
"1225","Monaco","Papers (feat. Ninho)",26,61,"Zola","Cicatrices",0.896,0.532,8,-6.823,1,0.257,0.431,1.35e-05,0.221,0.614,133.904,"audio_features",23.296,13.832,37.128
"1226","Monaco","Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)",25,33,"Martin Garrix","The Martin Garrix Experience",0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,"audio_features",16.525,18.075,34.6
"1227","Monaco","This Is My Time",24,26,"Whitepink","This Is My Time",0.805,0.567,1,-11.251,1,0.171,0.0163,0.438,0.253,0.437,90.001,"audio_features",19.32,13.608,32.928
"1228","Monaco","Tampa",23,31,"wolfi","Tampa",0.751,0.442,2,-10.404,1,0.0375,0.744,0.000119,0.105,0.402,119.962,"audio_features",17.273,10.166,27.439
"1229","Monaco","it is you",22,25,"Rossy","it is you",0.432,0.556,9,-7.415,0,0.0282,0.00249,0.000162,0.232,0.168,139.756,"audio_features",9.504,12.232,21.736
"1230","Monaco","Médicament",21,57,"Niska","Médicament",0.665,0.653,6,-6.686,0,0.0893,0.693,0,0.0769,0.381,157.38,"audio_features",13.965,13.713,27.678
"1231","Monaco","Maman ne le sait pas (feat. Niska)",20,66,"Ninho","Destin",0.755,0.875,7,-5.944,0,0.193,0.399,0,0.115,0.393,145.008,"audio_features",15.1,17.5,32.6
"1232","Monaco","Why",19,30,"David Blair","As You Let Go: Songwriting Sundays",0.508,0.273,7,-9.316,1,0.0378,0.96,0,0.23,0.4,127.767,"audio_features",9.652,5.187,14.839
"1233","Monaco","Au DD",18,65,"PNL","Deux frères",0.777,0.698,6,-7.706,0,0.0704,0.293,2.32e-05,0.0908,0.119,119.963,"audio_features",13.986,12.564,26.55
"1234","Monaco","Problèmes",17,26,"PLK","Problèmes",0.616,0.565,11,-8.935,0,0.0622,0.392,0,0.201,0.597,86.678,"audio_features",10.472,9.605,20.077
"1235","Monaco","Soleil",16,61,"Roméo Elvis","Chocolat",0.702,0.766,4,-6.578,0,0.172,0.259,0,0.174,0.512,124.011,"audio_features",11.232,12.256,23.488
"1236","Monaco","Talking to Me",15,34,"Belfast Overdose","Talking to Me",0.663,0.465,9,-12.658,1,0.0403,0.0744,0.000508,0.0963,0.378,115.016,"audio_features",9.945,6.975,16.92
"1237","Monaco","Hola Señorita",14,59,"GIMS","Ceinture noire (Transcendance)",0.588,0.796,0,-3.945,0,0.262,0.386,0,0.198,0.546,192.128,"audio_features",8.232,11.144,19.376
"1238","Monaco","Con Calma",13,80,"Daddy Yankee","Con Calma",0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,"audio_features",9.581,11.18,20.761
"1239","Monaco","Don't Call Me Up",12,81,"Mabel","Ivy To Roses (Mixtape)",0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,"audio_features",8.088,10.572,18.66
"1240","Monaco","Feel Alive",11,21,"Fabz Pi","Life of Pi Season One",0.568,0.484,5,-9.547,0,0.0602,0.0156,0.00103,0.211,0.256,76.933,"audio_features",6.248,5.324,11.572
"1241","Monaco","Beggars & Buskers",10,9,"Surfin' Charlie","Beggars & Buskers",0.462,0.773,4,-7.999,1,0.0358,0.00348,0,0.179,0.581,94.145,"audio_features",4.62,7.73,12.35
"1242","Monaco","Bitch (feat. Vald)",9,58,"Lefa","Bitch (feat. Vald)",0.783,0.663,8,-7.884,0,0.312,0.602,0,0.519,0.58,75.046,"audio_features",7.047,5.967,13.014
"1243","Monaco","Zemër",8,65,"Soolking","Zemër",0.782,0.864,11,-2.918,0,0.053,0.299,0,0.0876,0.941,156.989,"audio_features",6.256,6.912,13.168
"1244","Monaco","L'odeur du charbon",7,55,"Dosseh","Summer Crack 4",0.813,0.524,0,-8.66,1,0.118,0.576,0,0.24,0.612,133.974,"audio_features",5.691,3.668,9.359
"1245","Monaco","Press Play",6,24,"Fabz Pi","Press Play",0.575,0.409,1,-12.065,0,0.303,0.201,0,0.0779,0.32,155.404,"audio_features",3.45,2.454,5.904
"1246","Monaco","Loco Contigo (feat. J. Balvin & Tyga)",5,79,"DJ Snake","Carte Blanche",0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,"audio_features",3.47,3.79,7.26
"1247","Monaco","Señorita",4,82,"Shawn Mendes","Shawn Mendes (Deluxe)",0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,"audio_features",3.036,2.192,5.228
"1248","Monaco","Tricheur",3,65,"Nekfeu","Les étoiles vagabondes : expansion",0.758,0.638,1,-7.984,0,0.253,0.407,0,0.178,0.188,137.981,"audio_features",2.274,1.914,4.188
"1249","Monaco","Elle est bonne sa mère",2,62,"Vegedream","Ategban",0.787,0.741,4,-5.484,0,0.0592,0.329,1.88e-05,0.341,0.466,105,"audio_features",1.574,1.482,3.056
"1250","Monaco","Magic",1,11,"Jeris Johnson","Magic",0.534,0.746,0,-6.765,1,0.0434,0.00832,1.71e-06,0.251,0.757,88.02,"audio_features",0.534,0.746,1.28
"1251","Netherlands","All I Want for Christmas Is You",50,90,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features",16.8,31.35,48.15
"1252","Netherlands","Hawái - Remix",49,90,"Maluma","Hawái (Remix)",0.766,0.788,6,-3.128,0,0.312,0.105,5.81e-06,0.142,0.609,179.984,"audio_features",37.534,38.612,76.146
"1253","Netherlands","Amiri Jeans",48,68,"Philly Moré","Amiri Jeans",0.879,0.554,8,-6.553,0,0.157,0.00711,1.93e-06,0.0689,0.852,99.91,"audio_features",42.192,26.592,68.784
"1254","Netherlands","Santa Tell Me",47,87,"Ariana Grande","Santa Tell Me",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features",24.675,29.187,53.862
"1255","Netherlands","It's Beginning to Look a Lot like Christmas",46,69,"Michael Bublé","Christmas",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,"audio_features",15.594,9.844,25.438
"1256","Netherlands","In De Schuur",45,72,"Snelle","In De Schuur",0.776,0.686,10,-6.932,1,0.0458,0.124,0,0.123,0.88,139.969,"audio_features",34.92,30.87,65.79
"1257","Netherlands","For The Night (feat. Lil Baby & DaBaby)",44,94,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,"audio_features",36.212,25.784,61.996
"1258","Netherlands","Blinding Lights",43,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features",22.102,31.39,53.492
"1259","Netherlands","Far Away From Home (feat. Leony)",42,77,"Sam Feldt","Far Away From Home (feat. Leony)",0.595,0.752,0,-5.232,1,0.097,0.58,0,0.105,0.758,199.971,"audio_features",24.99,31.584,56.574
"1260","Netherlands","Nu Wij Niet Meer Praten",41,62,"Jaap Reesema","Nu Wij Niet Meer Praten",0.64,0.557,4,-4.747,1,0.0253,0.572,0,0.0934,0.331,105.992,"audio_features",26.24,22.837,49.077
"1261","Netherlands","Don't Leave Me Now",40,46,"Lost Frequencies","Cup of Beats",0.671,0.752,6,-6.806,0,0.0304,0.0258,0,0.112,0.717,124.998,"audio_features",26.84,30.08,56.92
"1262","Netherlands","It's the Most Wonderful Time of the Year",39,62,"Andy Williams","The Andy Williams Christmas Album",0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,"audio_features",9.126,20.514,29.64
"1263","Netherlands","What You Know Bout Love",38,95,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,"audio_features",26.942,20.824,47.766
"1264","Netherlands","Roller Coaster",37,50,"Danny Vera","PRESSURE MAKES DIAMONDS",0.43,0.376,9,-10.064,1,0.0274,0.563,0.00629,0.123,0.272,97.097,"audio_features",15.91,13.912,29.822
"1265","Netherlands","Driving Home for Christmas - 2019 Remaster",36,70,"Chris Rea","Dancing with Strangers (Deluxe Edition, 2019 Remaster)",0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-05,0.18,0.866,180.183,"audio_features",18.468,20.988,39.456
